Country,Variable,Measure,Year,Value
Armenia,Maritime port infrastructure investment,National currency,2007,
Armenia,Maritime port infrastructure investment,National currency,2008,
Armenia,Maritime port infrastructure investment,National currency,2009,
Armenia,Maritime port infrastructure investment,National currency,2010,
Armenia,Maritime port infrastructure investment,National currency,2011,
Armenia,Maritime port infrastructure investment,National currency,2012,
Armenia,Maritime port infrastructure investment,National currency,2013,
Armenia,Maritime port infrastructure investment,National currency,2014,
Armenia,Maritime port infrastructure investment,National currency,2015,
Armenia,Maritime port infrastructure investment,National currency,2016,
Armenia,Maritime port infrastructure investment,National currency,2017,
Armenia,Maritime port infrastructure investment,National currency,2018,
Armenia,Maritime port infrastructure investment,National currency,2019,
Armenia,Maritime port infrastructure investment,National currency,2020,
Armenia,Maritime port infrastructure investment,National currency,2021,
Armenia,Total inland transport infrastructure investment,Euro,2008,74571644.080445
Armenia,Total inland transport infrastructure investment,Euro,2009,137342993.16063
Armenia,Total inland transport infrastructure investment,Euro,2010,79207717.101984
Armenia,Total inland transport infrastructure investment,Euro,2011,56912143.855379
Armenia,Total inland transport infrastructure investment,Euro,2012,50385177.302808
Armenia,Total inland transport infrastructure investment,Euro,2013,34859272.547378
Armenia,Total inland transport infrastructure investment,Euro,2014,78787965.486851
Armenia,Total inland transport infrastructure investment,Euro,2015,90106584.453013
Armenia,Total inland transport infrastructure investment,Euro,2016,96063309.054831
Armenia,Rail infrastructure investment,Euro,2008,24323246.762079
Armenia,Rail infrastructure investment,Euro,2009,53176667.532975
Armenia,Rail infrastructure investment,Euro,2010,42656887.507874
Armenia,Rail infrastructure investment,Euro,2011,26377717.6031
Armenia,Rail infrastructure investment,Euro,2012,23882677.858208
Armenia,Rail infrastructure investment,Euro,2013,11672457.885817
Armenia,Rail infrastructure investment,Euro,2014,12014666.766381
Armenia,Rail infrastructure investment,Euro,2015,12385037.632962
Armenia,Rail infrastructure investment,Euro,2016,5638192.3252348
Armenia,Road infrastructure investment,Euro,2001,1371881.4589819
Armenia,Road infrastructure investment,Euro,2002,830439.40578923
Armenia,Road infrastructure investment,Euro,2003,418066.27152908
Armenia,Road infrastructure investment,Euro,2004,3923281.2085257
Armenia,Road infrastructure investment,Euro,2005,19854465.369135
Armenia,Road infrastructure investment,Euro,2006,23142418.734865
Armenia,Road infrastructure investment,Euro,2007,29057065.221456
Armenia,Road infrastructure investment,Euro,2008,50248397.318367
Armenia,Road infrastructure investment,Euro,2009,84166325.627658
Armenia,Road infrastructure investment,Euro,2010,36550829.594111
Armenia,Road infrastructure investment,Euro,2011,30534426.252279
Armenia,Road infrastructure investment,Euro,2012,26502499.4446
Armenia,Road infrastructure investment,Euro,2013,23186814.661562
Armenia,Road infrastructure investment,Euro,2014,66773298.72047
Armenia,Road infrastructure investment,Euro,2015,77721546.820051
Armenia,Road infrastructure investment,Euro,2016,90425116.729596
Armenia,Inland waterway infrastucture investment,Euro,2000,
Armenia,Inland waterway infrastucture investment,Euro,2001,
Armenia,Inland waterway infrastucture investment,Euro,2002,
Armenia,Inland waterway infrastucture investment,Euro,2003,
Armenia,Inland waterway infrastucture investment,Euro,2004,
Armenia,Inland waterway infrastucture investment,Euro,2005,
Armenia,Inland waterway infrastucture investment,Euro,2006,
Armenia,Inland waterway infrastucture investment,Euro,2007,
Armenia,Inland waterway infrastucture investment,Euro,2008,
Armenia,Inland waterway infrastucture investment,Euro,2009,
Armenia,Inland waterway infrastucture investment,Euro,2010,
Armenia,Inland waterway infrastucture investment,Euro,2011,
Armenia,Inland waterway infrastucture investment,Euro,2012,
Armenia,Inland waterway infrastucture investment,Euro,2013,
Armenia,Inland waterway infrastucture investment,Euro,2014,
Armenia,Inland waterway infrastucture investment,Euro,2015,
Armenia,Inland waterway infrastucture investment,Euro,2016,
Armenia,Inland waterway infrastucture investment,Euro,2017,
Armenia,Inland waterway infrastucture investment,Euro,2018,
Armenia,Inland waterway infrastucture investment,Euro,2019,
Armenia,Inland waterway infrastucture investment,Euro,2020,
Armenia,Inland waterway infrastucture investment,Euro,2021,
Armenia,Maritime port infrastructure investment,Euro,2000,
Armenia,Maritime port infrastructure investment,Euro,2001,
Armenia,Maritime port infrastructure investment,Euro,2002,
Armenia,Maritime port infrastructure investment,Euro,2003,
Armenia,Maritime port infrastructure investment,Euro,2004,
Armenia,Maritime port infrastructure investment,Euro,2005,
Armenia,Maritime port infrastructure investment,Euro,2006,
Armenia,Maritime port infrastructure investment,Euro,2007,
Armenia,Maritime port infrastructure investment,Euro,2008,
Armenia,Maritime port infrastructure investment,Euro,2009,
Armenia,Maritime port infrastructure investment,Euro,2010,
Armenia,Maritime port infrastructure investment,Euro,2011,
Armenia,Maritime port infrastructure investment,Euro,2012,
Armenia,Maritime port infrastructure investment,Euro,2013,
Armenia,Maritime port infrastructure investment,Euro,2014,
Armenia,Maritime port infrastructure investment,Euro,2015,
Armenia,Maritime port infrastructure investment,Euro,2016,
Armenia,Maritime port infrastructure investment,Euro,2017,
Armenia,Maritime port infrastructure investment,Euro,2018,
Armenia,Maritime port infrastructure investment,Euro,2019,
Armenia,Maritime port infrastructure investment,Euro,2020,
Armenia,Maritime port infrastructure investment,Euro,2021,
Armenia,Total inland transport infrastructure investment,Constant Euro,2008,77136096.252612
Armenia,Total inland transport infrastructure investment,Constant Euro,2009,156242153.5098
Armenia,Total inland transport infrastructure investment,Constant Euro,2010,81693680.089439
Armenia,Total inland transport infrastructure investment,Constant Euro,2011,58819630.480916
Armenia,Total inland transport infrastructure investment,Constant Euro,2012,52489452.961924
Armenia,Total inland transport infrastructure investment,Constant Euro,2013,36999391.348821
Armenia,Total inland transport infrastructure investment,Constant Euro,2014,83016380.262136
Armenia,Total inland transport infrastructure investment,Constant Euro,2015,90106584.453013
Armenia,Total inland transport infrastructure investment,Constant Euro,2016,96029119.086079
Armenia,Rail infrastructure investment,Constant Euro,2008,25159701.473012
Armenia,Rail infrastructure investment,Constant Euro,2009,60494072.982009
Armenia,Rail infrastructure investment,Constant Euro,2010,43995689.424965
Armenia,Rail infrastructure investment,Constant Euro,2011,27261802.090726
Armenia,Rail infrastructure investment,Constant Euro,2012,24880108.856406
Armenia,Rail infrastructure investment,Constant Euro,2013,12389066.258712
Armenia,Rail infrastructure investment,Constant Euro,2014,12659473.294398
Armenia,Rail infrastructure investment,Constant Euro,2015,12385037.632962
Armenia,Rail infrastructure investment,Constant Euro,2016,5636185.6317186
Armenia,Road infrastructure investment,Constant Euro,2001,2093364.6681528
Armenia,Road infrastructure investment,Constant Euro,2002,1371498.7309253
Armenia,Road infrastructure investment,Constant Euro,2003,797205.2190488
Armenia,Road infrastructure investment,Constant Euro,2004,7128487.5273812
Armenia,Road infrastructure investment,Constant Euro,2005,30061933.565382
Armenia,Road infrastructure investment,Constant Euro,2006,30632736.020249
Armenia,Road infrastructure investment,Constant Euro,2007,33119370.133797
Armenia,Road infrastructure investment,Constant Euro,2008,51976394.779599
Armenia,Road infrastructure investment,Constant Euro,2009,95748080.527796
Armenia,Road infrastructure investment,Constant Euro,2010,37697990.664474
Armenia,Road infrastructure investment,Constant Euro,2011,31557828.39019
Armenia,Road infrastructure investment,Constant Euro,2012,27609344.105518
Armenia,Road infrastructure investment,Constant Euro,2013,24610325.090109
Armenia,Road infrastructure investment,Constant Euro,2014,70356906.967738
Armenia,Road infrastructure investment,Constant Euro,2015,77721546.820051
Armenia,Road infrastructure investment,Constant Euro,2016,90392933.45436
Armenia,Inland waterway infrastucture investment,Constant Euro,2000,
Armenia,Inland waterway infrastucture investment,Constant Euro,2001,
Armenia,Inland waterway infrastucture investment,Constant Euro,2002,
Armenia,Inland waterway infrastucture investment,Constant Euro,2003,
Armenia,Inland waterway infrastucture investment,Constant Euro,2004,
Armenia,Inland waterway infrastucture investment,Constant Euro,2005,
Armenia,Inland waterway infrastucture investment,Constant Euro,2006,
Armenia,Inland waterway infrastucture investment,Constant Euro,2007,
Armenia,Inland waterway infrastucture investment,Constant Euro,2008,
Armenia,Inland waterway infrastucture investment,Constant Euro,2009,
Armenia,Inland waterway infrastucture investment,Constant Euro,2010,
Armenia,Inland waterway infrastucture investment,Constant Euro,2011,
Armenia,Inland waterway infrastucture investment,Constant Euro,2012,
Armenia,Inland waterway infrastucture investment,Constant Euro,2013,
Armenia,Inland waterway infrastucture investment,Constant Euro,2014,
Armenia,Inland waterway infrastucture investment,Constant Euro,2015,
Armenia,Inland waterway infrastucture investment,Constant Euro,2016,
Armenia,Inland waterway infrastucture investment,Constant Euro,2017,
Armenia,Inland waterway infrastucture investment,Constant Euro,2018,
Armenia,Inland waterway infrastucture investment,Constant Euro,2019,
Armenia,Inland waterway infrastucture investment,Constant Euro,2020,
