Country,Variable,Measure,Year,Value
Netherlands,Road infrastructure maintenance,Constant Euro,2006,1142631738.1352
Netherlands,Road infrastructure maintenance,Constant Euro,2007,1174330104.955
Netherlands,Road infrastructure maintenance,Constant Euro,2008,1295152804.6193
Netherlands,Road infrastructure maintenance,Constant Euro,2009,868182501.40355
Netherlands,Road infrastructure maintenance,Constant Euro,2000,673194036.9596
Netherlands,Road infrastructure maintenance,Constant Euro,2010,1257379898.2145
Netherlands,Total road spending,Constant Euro,2001,2954548992.9173
Netherlands,Total road spending,Constant Euro,2002,3467492955.9781
Netherlands,Total road spending,Constant Euro,2003,3390348000.0975
Netherlands,Total road spending,Constant Euro,2004,3384489462.1434
Netherlands,Total road spending,Constant Euro,2005,2660428722.8068
Netherlands,Total road spending,Constant Euro,2006,2959855675.5157
Netherlands,Total road spending,Constant Euro,2007,2982647773.4467
Netherlands,Total road spending,Constant Euro,2008,3603491759.3998
Netherlands,Total road spending,Constant Euro,2000,2891907971.7482
Netherlands,Road infrastructure maintenance,Constant Euro,2007,1174330105.0
Netherlands,Road infrastructure maintenance,Constant Euro,2008,1295152805.0
Netherlands,Road infrastructure maintenance,Constant Euro,2005,816946558.3
Netherlands,Rail infrastructure maintenance,Constant Euro,2000,775971752.5
Netherlands,Road infrastructure maintenance,Constant Euro,2006,1142631738.0
Netherlands,Road infrastructure investment,Constant Euro,2003,2707626121.5187
Netherlands,Road infrastructure investment,Constant Euro,2002,2708161907.7019
Netherlands,Road infrastructure investment,Constant Euro,2001,2277567608.4801
Netherlands,Road infrastructure investment,Constant Euro,2000,2218713934.7886
Netherlands,Rail infrastructure investment,Constant Euro,2011,1179175612.2388
Netherlands,Rail infrastructure investment,Constant Euro,2010,1140898054.8728
Netherlands,Rail infrastructure investment,Constant Euro,2009,816742425.74603
Netherlands,Rail infrastructure investment,Constant Euro,2008,862733793.49133
Netherlands,Rail infrastructure investment,Constant Euro,2007,909540732.06874
Netherlands,Rail infrastructure investment,Constant Euro,2006,772375107.60488
Netherlands,Rail infrastructure investment,Constant Euro,2005,1239505122.8664
Netherlands,Rail infrastructure investment,Constant Euro,2004,1207843268.1537
Netherlands,Rail infrastructure maintenance,Constant Euro,2001,732471661.9
Netherlands,Rail infrastructure investment,Constant Euro,2003,1509664392.4962
Netherlands,Rail infrastructure investment,Constant Euro,2001,1006223697.087
Netherlands,Rail infrastructure investment,Constant Euro,2000,912152225.65137
Netherlands,Total inland transport infrastructure investment,Constant Euro,2011,3826092699.5706
Netherlands,Total inland transport infrastructure investment,Constant Euro,2010,3795020056.7283
Netherlands,Total inland transport infrastructure investment,Constant Euro,2009,3676390713.3195
Netherlands,Total inland transport infrastructure investment,Constant Euro,2008,3455143631.4945
Netherlands,Total inland transport infrastructure investment,Constant Euro,2007,3000946226.0445
Netherlands,Total inland transport infrastructure investment,Constant Euro,2006,2932388566.4259
Netherlands,Total inland transport infrastructure investment,Constant Euro,2005,3403004973.6877
Netherlands,Total inland transport infrastructure investment,Constant Euro,2004,4448678678.4234
Netherlands,Total inland transport infrastructure investment,Constant Euro,2003,4774400871.4924
Netherlands,Total inland transport infrastructure investment,Constant Euro,2002,4918421297.0505
Netherlands,Total inland transport infrastructure investment,Constant Euro,2001,3751142753.1112
Netherlands,Total inland transport infrastructure investment,Constant Euro,2000,3647324181.1609
Netherlands,Rail infrastructure investment,Constant Euro,2002,1601843901.5279
Netherlands,Rail infrastructure maintenance,Constant Euro,2002,778344032.3
Netherlands,Road infrastructure investment,Constant Euro,2005,1843482164.554
Netherlands,Rail infrastructure maintenance,Constant Euro,2009,1480214422.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2005,1259787934.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2006,1699664710.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2007,1471410865.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2008,1236234399.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2010,1757627815.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2011,1866336048.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2004,1191754014.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2012,1839730641.0
Netherlands,Road infrastructure maintenance,Constant Euro,2000,673194037.0
Netherlands,Road infrastructure maintenance,Constant Euro,2001,676981384.4
Netherlands,Road infrastructure maintenance,Constant Euro,2002,759331048.3
Netherlands,Road infrastructure maintenance,Constant Euro,2003,682721878.6
Netherlands,Road infrastructure maintenance,Constant Euro,2004,702181005.6
Netherlands,Rail infrastructure maintenance,Constant Euro,2003,1060719512.0
Netherlands,Rail infrastructure maintenance,Constant Euro,2013,1816481916.0
Norway,Road infrastructure maintenance,Constant Euro,2009,1435658458.2386
Norway,Road infrastructure maintenance,Constant Euro,2010,1422618678.3202
Norway,Rail infrastructure capital value,Constant Euro,2003,6785070061.8201
Norway,Road infrastructure maintenance,Constant Euro,2012,1565534733.9127
Norway,Road infrastructure maintenance,Constant Euro,2008,1284979940.3437
Norway,Road infrastructure maintenance,Constant Euro,2013,1674602305.6135
Norway,Road infrastructure maintenance,Constant Euro,2011,1551436755.6697
Norway,Road infrastructure maintenance,Constant Euro,2007,1308873653.0927
Norway,Rail infrastructure capital value,Constant Euro,2018,13082913118.865
Norway,Road infrastructure maintenance,Constant Euro,2005,1294972329.5631
Norway,Road infrastructure maintenance,Constant Euro,2004,1285731048.2912
Norway,Road infrastructure maintenance,Constant Euro,2003,1185208052.6553
Norway,Road infrastructure maintenance,Constant Euro,2002,1278992196.3321
Norway,Road infrastructure maintenance,Constant Euro,2001,908741640.24547
Norway,Road infrastructure maintenance,Constant Euro,2000,858831263.97998
Norway,Road infrastructure maintenance,Constant Euro,2014,1892995832.4229
Norway,Rail infrastructure capital value,Constant Euro,2017,12270040758.182
Norway,Road infrastructure maintenance,Constant Euro,2006,1326780361.9455
Norway,Road infrastructure maintenance,Constant Euro,2015,1948287238.4446
Norway,Total road spending,Constant Euro,2007,3355625931.8438
Norway,Total road spending,Constant Euro,2001,2431231975.6189
Norway,Road infrastructure capital value,Constant Euro,2000,33694156394.706
Norway,Rail infrastructure capital value,Constant Euro,2020,15248555988.089
Norway,Rail infrastructure capital value,Constant Euro,2019,14107522450.63
Norway,Total road spending,Constant Euro,2015,5507453839.8738
Norway,Total road spending,Constant Euro,2014,5511513096.024
Norway,Total road spending,Constant Euro,2013,5171466539.724
Norway,Total road spending,Constant Euro,2012,4524307853.9834
Norway,Total road spending,Constant Euro,2000,2269426699.3385
Norway,Total road spending,Constant Euro,2011,4251816626.2102
Norway,Total road spending,Constant Euro,2009,4362493610.5703
Norway,Total road spending,Constant Euro,2008,3675529580.6041
Norway,Total road spending,Constant Euro,2006,3182833946.1971
Norway,Total road spending,Constant Euro,2005,3202726608.2312
Norway,Total road spending,Constant Euro,2004,2900689221.8895
Norway,Total road spending,Constant Euro,2003,2694485448.2964
Norway,Total road spending,Constant Euro,2002,2866111842.5755
Norway,Total road spending,Constant Euro,2010,4217463191.9918
Norway,Rail infrastructure capital value,Constant Euro,2016,11502288246.126
Norway,Rail infrastructure capital value,Constant Euro,2015,10399141102.922
Norway,Rail infrastructure capital value,Constant Euro,2014,9485927693.6092
Norway,Total inland transport infrastructure capital value,Constant Euro,2000,40359712473.356
Norway,Total inland transport infrastructure capital value,Constant Euro,2001,41391278832.321
Norway,Total inland transport infrastructure capital value,Constant Euro,2002,42028620482.28
Norway,Total inland transport infrastructure capital value,Constant Euro,2003,41905645751.423
Norway,Total inland transport infrastructure capital value,Constant Euro,2004,42823926035.692
Norway,Total inland transport infrastructure capital value,Constant Euro,2005,43881932882.347
Norway,Total inland transport infrastructure capital value,Constant Euro,2006,44969298937.427
Norway,Total inland transport infrastructure capital value,Constant Euro,2007,46101078936.634
Norway,Total inland transport infrastructure capital value,Constant Euro,2008,47151976417.894
Norway,Total inland transport infrastructure capital value,Constant Euro,2009,49212603989.063
Norway,Total inland transport infrastructure capital value,Constant Euro,2010,50938286745.858
Norway,Rail infrastructure capital value,Constant Euro,2005,6943775885.9234
Norway,Total inland transport infrastructure capital value,Constant Euro,2011,52106659134.838
Norway,Total inland transport infrastructure capital value,Constant Euro,2013,56464247300.154
Norway,Total inland transport infrastructure capital value,Constant Euro,2014,65173841599.234
Norway,Total inland transport infrastructure capital value,Constant Euro,2015,74446134403.972
Norway,Total inland transport infrastructure capital value,Constant Euro,2016,76923792016.876
Norway,Total inland transport infrastructure capital value,Constant Euro,2017,79174546414.416
Norway,Total inland transport infrastructure capital value,Constant Euro,2018,81747777502.875
Norway,Total inland transport infrastructure capital value,Constant Euro,2019,84500907177.158
Norway,Total inland transport infrastructure capital value,Constant Euro,2020,87330434631.957
Norway,Rail infrastructure capital value,Constant Euro,2000,6665556078.6506
Norway,Rail infrastructure capital value,Constant Euro,2001,6807115367.2892
Norway,Rail infrastructure capital value,Constant Euro,2002,6851069499.1484
Norway,Total inland transport infrastructure capital value,Constant Euro,2012,54064243884.759
Norway,Rail infrastructure capital value,Constant Euro,2004,6901061430.5225
Norway,Rail infrastructure capital value,Constant Euro,2006,7070114285.2036
Norway,Road infrastructure capital value,Constant Euro,2020,72081878643.868
Norway,Rail infrastructure capital value,Constant Euro,2013,8619033204.395
Norway,Rail infrastructure capital value,Constant Euro,2012,8185455368.7283
Norway,Rail infrastructure capital value,Constant Euro,2011,7857499094.8243
Norway,Rail infrastructure capital value,Constant Euro,2010,7665064738.9386
Norway,Rail infrastructure capital value,Constant Euro,2009,7447663537.4872
Norway,Road infrastructure capital value,Constant Euro,2001,34584163465.031
Norway,Road infrastructure capital value,Constant Euro,2002,35177550983.131
Norway,Road infrastructure capital value,Constant Euro,2003,35120575689.603
Norway,Road infrastructure capital value,Constant Euro,2004,35922864605.17
Norway,Road infrastructure capital value,Constant Euro,2005,36938156996.423
Norway,Road infrastructure capital value,Constant Euro,2006,37899184652.224
Norway,Rail infrastructure capital value,Constant Euro,2007,7215728913.6991
Norway,Road infrastructure capital value,Constant Euro,2007,38885350022.935
Norway,Road infrastructure capital value,Constant Euro,2009,41764940451.576
Norway,Rail infrastructure capital value,Constant Euro,2008,7244283544.2748
Norway,Road infrastructure capital value,Constant Euro,2011,44249160040.014
Norway,Road infrastructure capital value,Constant Euro,2012,45878788516.031
Norway,Road infrastructure capital value,Constant Euro,2013,47845214095.759
Norway,Road infrastructure capital value,Constant Euro,2014,55687913905.625
Norway,Road infrastructure capital value,Constant Euro,2015,64046993301.05
Norway,Road infrastructure capital value,Constant Euro,2016,65421503770.75
Norway,Road infrastructure capital value,Constant Euro,2017,66904505656.234
Norway,Road infrastructure capital value,Constant Euro,2018,68664864384.01
Norway,Road infrastructure capital value,Constant Euro,2019,70393384726.527
Norway,Road infrastructure capital value,Constant Euro,2008,39907692873.619
Norway,Road infrastructure capital value,Constant Euro,2010,43273222006.92
Norway,Rail infrastructure maintenance,Constant Euro,2007,497707521.3
Norway,Maritime port infrastructure investment,Constant Euro,2018,112044176.94498
Norway,Road infrastructure maintenance,Constant Euro,2002,1278992196.0
Norway,Road infrastructure maintenance,Constant Euro,2003,1185208053.0
Norway,Road infrastructure maintenance,Constant Euro,2004,1285731048.0
Norway,Road infrastructure maintenance,Constant Euro,2005,1294972330.0
Norway,Road infrastructure maintenance,Constant Euro,2006,1326780362.0
Norway,Road infrastructure maintenance,Constant Euro,2007,1308873653.0
Norway,Road infrastructure maintenance,Constant Euro,2008,1284979940.0
Norway,Road infrastructure maintenance,Constant Euro,2009,1435658458.0
Norway,Road infrastructure maintenance,Constant Euro,2010,1422618678.0
Norway,Airport infrastructure investment,Constant Euro,2020,198602807.29105
Norway,Airport infrastructure investment,Constant Euro,2019,326477769.03097
Norway,Airport infrastructure investment,Constant Euro,2018,203429890.74752
Norway,Airport infrastructure investment,Constant Euro,2017,659386231.99513
Norway,Airport infrastructure investment,Constant Euro,2016,890912421.15063
Norway,Airport infrastructure investment,Constant Euro,2015,265273941.19686
Norway,Road infrastructure maintenance,Constant Euro,2001,908741640.2
